"col0","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10","col11","col12","col13","col14","col15","col16","col17","col18","col19","col20","col21","col22","col23","col24","col25","col26","col27","col28","col29","col30","col31","col32","col33","col34","col35","col36","col37","col38","col39","col40","col41","col42","col43","col44","col45","col46","col47","col48","col49","col50","col51","col52","col53","col54","col55","col56","col57","col58","col59","col60","col61","col62","col63","col64","col65","col66","col67","col68","col69","col70","col71","col72","col73","col74","col75","col76","col77","col78","col79","col80","col81","col82","col83","col84","col85","col86","col87","col88","col89","col90","col91","col92","col93","col94","col95","col96","col97","col98","col99"
1446229,"cjkwddww","qavilhhy","enepaxel","pfufqdff","mxvgpptg","uyjkwwynwqtvzb","yliewtzqrtmuuh","qzkehxdaqkkicn","wcdmqeshwfiquz","uwuahcvnrxpmph",-13444.639539726035,-11876.192389215355,-18062.351131866297,-11268.32006003055,-405.4627131301895,-1916.4969925893738,-36651.62957292683,-21466.658876857015,-4368.542099026798,-13752.346485185955,-19070.085352707945,-21617.80448273257,-33266.953898354695,-33380.6737451069,-8275.499287886862,-18786.99902232916,-3882.942703966143,1358.5915721814981,-21324.288710394067,-10760.38764754243,-21980.793296530006,-7287.19251326553,-23503.376538138175,-4819.018868098585,-13228.273289990173,-21864.763995348872,-13125.834579998482,-366.87633314821505,-8785.04616390142,-7368.084174267795,-7792.938275904774,-19500.448893872363,2030.7076693776235,-2193.418358374217,-4667.557023817302,-13203.484438131762,-14738.68114263251,-8231.747482983083,-11828.400673604494,-20856.51004331179,759.0035970128374,-16950.585583977074,-989.7958829990075,-24246.260155781143,-37428.15696158616,-8983.390429837345,-17091.74594695901,8090.180114803268,-28516.99970446922,-19767.087610469433,-3798.810859558046,-13243.830344750977,-3181.788871484274,-20226.33647002258,-27677.782028329177,-12161.992990641738,-26315.850800407352,-14575.465323078766,-16313.757970575663,-16674.159831971723,-16943.542305758656,-11854.449877195837,-9969.268774927965,-10669.977681885706,-27707.021618844254,-24783.19723608878,-11646.935275899803,-5600.237123482381,-22125.68073404085,-696.7847429628309,-21693.67973874515,-10414.756850433932,-21820.851670122815,-22890.279165938242,-5454.463328945594,331.30088195767166,1848.755013664344,-17148.30539875128,-13873.851342640382,-12454.199022326256,-5357.496192877235,-2762.511033613335,-16739.637201959293,-4722.274134450325,-21859.155376484556,-18836.445559968728,-3465.1546388458855,-14372.338853034358,-29854.93166927038
1623920,"ugrtwxwbcmqdym","dszksajnoavkhk","enepaxel","wokpxqqhbabqkq","mxgjnazvxknihe","aarlwoui","yliewtzqrtmuuh","fqponixkggstck","wrhrwvpa","uwuahcvnrxpmph",18562.490112435007,-37246.92783854158,-20711.397702090253,2985.4531829492844,-6376.537786555222,-7026.058948712046,-5575.05833015914,-6927.786374348352,-1560.7556636740464,-8116.308397718096,-15512.160362636016,-16639.80616918193,-15615.541383983978,-12451.082457728764,-9312.613708526136,6283.3818022094765,10316.113669622147,-21564.88309141023,-6049.007649901252,-5932.695659454598,-19212.144312055192,6756.23241934169,-22401.17844293369,-9325.341809326885,-4017.6750858533796,-589.8362223445001,-4282.782442469051,-28825.77872836498,-17512.637831847096,-5276.956048340598,-18843.958789645963,-523.8018383375002,9521.432433545917,-28500.92317086365,5714.729952055932,2540.118460008316,-18362.891454632103,2606.95456256091,2421.4437183377995,-33747.49039314579,8323.304680956146,5097.340248423328,-19571.861048394305,4002.9774951965755,-3126.6053645211114,-4152.345427153852,-19036.87667673672,-25910.355260292064,-8364.683984573569,-3910.3990275398974,-6771.502524330752,-9902.396818771185,-25714.935478570034,-15672.971701560267,-6431.860467879055,-1016.4483603240042,-18401.162163308574,-11512.06364558764,-18895.720349464304,-22722.734675481202,5137.346464699653,-14579.92117075355,12772.798926763979,-6065.3291319204,-11101.237088654247,-17279.473023957104,-30486.636525856706,-1300.932969386411,-13285.996873621425,-9947.353708015038,12183.570119767373,-18928.47685252752,-31713.30512784291,-11556.71217240006,-7272.533935850837,4738.53744401358,-989.4834585241788,-8253.044461736352,-4914.282834638423,-11489.388780495196,-22116.89701566417,-10235.90349792922,5017.2270936857585,-2992.0552245220597,-7176.787171891437,-11849.107803043213,-12552.890907735173,-884.0234692692011,-7073.0210520701075
1711669,"meescevuecgyvi","dszksajnoavkhk","enepaxel","bpqvgtvzycmubv","mxgjnazvxknihe","gjuovpdxbigybj","hggfacnkzzzgtk","fqponixkggstck","wcdmqeshwfiquz","uwuahcvnrxpmph",-25833.729105618986,-10877.106389458151,-22225.434541492337,-3113.583865254076,2828.5403707956575,-1091.4926055878932,-24480.35283957763,-14767.607673356852,12525.379235710134,-27455.24806097062,-22985.74255424596,-27546.837356386157,-1324.5724509366628,-11582.75317167136,-7230.576441177699,-10671.8650492488,5400.974992465375,-26294.01635085001,3966.11594151395,-14948.671665478456,-10096.646521788456,-14930.995108113697,-8570.983770230916,1755.5178307202732,-9141.026591562346,1463.6556160566088,2936.5607642717205,2389.083309802776,-7902.892037440175,-13130.495361574782,-1813.8370999555345,-10766.293877085796,-18035.963750537292,-16388.927367418615,-5289.541066480001,9218.437153052855,-2328.7776472974683,-2862.709584961668,-1568.72397647678,-12496.303183854234,-3793.4451404730044,-11597.656775447522,-8150.835073807261,4970.887563594841,-9676.478974605003,6636.551232623366,-18716.00236283455,-19185.232773207274,2430.0193483507974,-9821.178873127616,6774.664758983683,629.807471050919,-15038.190593465612,-18942.560756184816,-16959.116713077503,-17427.30589964718,-10269.952721805234,-2479.4320054871123,-4704.271144975718,-23921.728160214672,-10916.260199973947,-23605.108544507424,-7603.6598170069,-15009.474978546203,14549.778640278622,-13973.021418335918,-13380.204993121974,-11455.222570525248,-25541.968196137765,-16294.17362740921,-22915.383027302865,-3781.7651290156027,1952.3689041144899,-14405.79248847007,-5444.965465249984,-18546.518554435082,-17442.763047370732,-1831.0979033054646,-27886.67093503398,-7300.7308556015605,6225.009775247183,-8832.852191096032,-7683.60561323994,-5183.50421426337,10787.958752870269,-18778.521755274513,-5697.984964079258,-24888.670295190783,-9745.77843610242
1482381,"ugrtwxwbcmqdym","ibtltamxcdfmus","lvfgstujfshric","pfufqdff","mxgjnazvxknihe","gjuovpdxbigybj","zduisnez","ouuinhjm","wcdmqeshwfiquz","obxozkgokyrdys",75.3458197807322,-11242.975756773103,-11352.442465108928,-7469.364852988406,3227.8092904957375,8769.701325372753,-22306.15125133319,-7669.098786124881,-11329.041447627009,-9295.686598404422,-8723.847811528809,-12856.522266509786,4759.253140942754,-2300.9432034691054,-11024.512233693808,-14070.148262875693,-14766.54133348325,-20293.379551263934,-2712.684644714539,3333.6048638631,-30890.89797691739,4099.151247666328,-35869.689207492294,-8043.537861060355,-1401.4055608681283,-15306.745721203497,-14143.348407863574,-27119.52695738947,722.0166818297075,-6547.836392938216,-3306.8541483441804,-5572.460747848634,-23561.47166312867,-11003.660493893207,-8674.944028667524,-2461.8179446954146,-14666.57189257822,-10838.071165112626,-19392.43162841828,-19728.054132262805,-9601.876617548196,418.83844842224426,-17554.47137558241,-567.539254902169,-8087.224814192443,865.8620785659314,-709.6953798053164,-23439.318107976724,10520.549543469384,-7348.741993761905,-11084.256332584266,-6153.930863428609,-8983.039128598482,-5816.838222040722,-5851.477053384233,9141.676219297002,8049.970359639712,-1507.3289734144546,-4485.459337044583,-16079.770841116857,-27629.67346166553,-1875.9967227489606,-11872.514692469551,1290.4918109175906,-13987.84878018121,-22529.07347849579,-12016.762462533023,-1346.0350973937802,-1005.668622637797,-16620.864691207425,-22828.980057122728,-11953.265971270286,-5277.8984173773715,-23921.35880680532,-55.19366575798631,-27867.952210344232,-17293.061125212265,-7131.857655010808,-21228.187029278954,-5840.70351731423,-25438.034558502914,-16460.38758518766,-9337.370234948554,-16385.961227950273,-16629.045991795378,1256.5832746523702,-10133.785194100397,-16432.648037612722,-5865.682021404275
1236409,"cjkwddww","qavilhhy","lvfgstujfshric","pfufqdff","vhnehllgvgyrzw","gjuovpdxbigybj","hggfacnkzzzgtk","ouuinhjm","wrhrwvpa","obxozkgokyrdys",-3396.9631512133956,-16758.64365862105,-22929.130563944127,-23685.94970239675,-2084.3743043462146,-20292.334029707985,-2753.606287573627,-20952.212587615122,-18230.507523667373,-20302.041980783928,-14792.396217298232,-4699.907743360093,4492.943010892046,-8107.231986829445,-23674.33101864033,-15803.632063640644,-21431.78711693886,6728.314005632041,-211.8631591193207,-13455.361150091916,-23289.550281397576,-26757.020601369943,-7606.051321852719,-14519.038544402905,-3522.549830169848,-10142.228591377308,-834.3700664297594,-11888.714551864228,-26276.833413372493,-32805.87649093417,-17095.331705047087,-8831.174107632833,-8395.505969180134,-26677.066804184327,-1864.5017671133446,17173.238952282234,445.94381306370633,-15604.352533630066,-6414.018056774281,4570.831889855937,-5748.138001695524,-16523.96592832487,11062.23783034363,-17469.2577920704,-11931.126050916959,4599.5860362937165,-8783.444357847733,-5443.720384624378,-4013.4617171471273,-6966.337011979149,-13155.477613198109,-14671.645955942484,-7030.616332407008,-13535.889296676707,-34228.799237080115,-15492.353880853447,-8796.31065635304,-23592.684248043024,-17553.096791410615,-10265.598406286357,-7279.740516830596,3593.054469245666,-10204.15613585228,-2235.184668964396,-9020.234150879543,-4208.810538598867,-15521.185713686884,-16180.207972283653,-3977.82837281919,10031.688138275451,-21803.812086275095,-16988.151013628514,-6688.966831314245,-10071.410594834399,-7208.0052459570325,-20682.64282899914,-2583.9101267567075,1759.0909120123051,-9581.45236340416,-2689.467755923798,2971.0545464748066,6647.554925128876,-14575.032443378368,-1363.6886379615426,8878.46511401804,-25046.20657006924,1596.672277689906,-7693.494734550159,-12002.624729090581
1551689,"meescevuecgyvi","qavilhhy","lvfgstujfshric","pfufqdff","mxgjnazvxknihe","gjuovpdxbigybj","zduisnez","qzkehxdaqkkicn","ieoloagxwdjqcl","kxbhibmv",-10370.504097923349,-20966.82376174551,-10977.03909979056,-6327.7215453147455,1404.7549233684786,-22950.105232314585,-8965.34775180987,-9833.647596769075,-4850.385466373138,-8999.242282861833,-4123.71435233913,-17794.608469100593,1288.1446203824362,-5988.644780022884,-7772.546745061218,-9452.480365869396,-12295.49279244151,1366.9542542263061,5614.192743561251,-1700.0055154832953,4172.39064682045,3185.5296910368397,-13474.009077389263,-5993.519849850306,-9070.167436583519,-5816.998237893057,-15197.120916202593,-4846.976081004862,-12346.401954797673,5091.170044803937,-11543.316803058387,5028.1520642684445,1154.2164347285543,11290.600444786902,-6991.205558211341,2517.29989607051,-16331.834094260026,-11557.182638302033,-26403.402167516957,-17645.83525263343,-25515.33700962336,-470.35904179493264,-20522.921300455127,2153.6171844742657,-13339.62186674341,-27038.66382899326,4183.685480245529,-22207.96974447042,-11237.569034812896,-19806.59304230947,-10669.536944458363,-18590.531150740164,-13035.426877915614,-7664.114006820677,1418.4301368112956,-6996.025753066246,-9704.393332588572,-16747.556413929058,-5750.802691557303,-18825.490914568574,-16517.77009454765,-3772.8934791646316,-7854.910769406807,-4029.848298837339,-18769.716593098085,-1355.1775518560698,-23844.224372710647,-17213.58489758527,-11717.359943805544,-4179.312614982669,5781.093343285947,-17052.739478123895,-17739.38340639449,-15098.144602359458,-5484.460926230017,-19463.492732216586,4298.777819108625,9068.499865717102,-17266.022015573588,-9501.07792762839,-20869.69275145107,-4405.028145128594,-7597.717675762338,-3827.9409453637873,14379.38209218832,-7392.027963310368,-3356.319321412996,-16813.553496005567,-9580.429513160752
1002833,"cjkwddww","qavilhhy","enepaxel","pfufqdff","mxvgpptg","uyjkwwynwqtvzb","hggfacnkzzzgtk","ouuinhjm","wrhrwvpa","obxozkgokyrdys",-25214.992542811902,-28094.106287336617,-1227.4531174972053,-13637.32079474924,-14357.236639369297,-3029.1514614093185,-10753.693006979633,-5730.463775595182,-17950.604431142347,-19779.75504873591,-7954.042245335663,-4932.384401723896,2413.0979964709513,-16439.90956295343,-17975.12897886242,-5035.947936423446,-19558.433899338386,-22279.160314753863,-16760.269297614184,-2286.959424615565,-18546.865272421914,-10052.774412906188,-20473.64396036222,-14161.448648679812,-14373.975333209306,-21484.281169053407,-1677.0881872083592,1359.2059572806666,-15002.488867407312,-27314.63548402056,-1080.0161697958301,-5054.681511287708,-16743.515945501204,12575.501209817336,-5583.747667756897,-5605.109054650552,-8891.173335392685,-13045.669765767563,-2834.827862332856,-10290.153993304275,3536.1925592258867,-11737.288117627459,-29613.613599894503,-12165.980939184272,-21330.966391355716,-10711.420375017022,-31588.78245506595,-21263.672137271693,22474.928768345864,-12922.015629075802,-36394.60602123251,-11197.836461285546,-22000.112007506188,-3795.2364208247545,-28637.71515264636,-18334.930284813287,-15596.165735439852,8616.359898452953,2716.4547075984483,-8013.262018850503,-5525.166121706376,8018.8478915321975,-17227.984252259976,-15841.79986055506,-9314.781511305233,-12426.414621753265,-15866.846949667488,-1436.961335108941,-7346.69738254652,-8369.142170247846,-18287.18408895125,-15256.08284844803,-1203.0406452539391,-1365.0937310978588,-5413.4513376844425,-16232.118348539574,-6597.4155600926115,-10035.97909312777,-8037.378909809364,14657.949790946332,2668.7873343817155,-15146.695595086938,-11597.901626907962,1899.0275863787556,-5582.360013230204,-3496.350796334101,-18851.58853098018,-13312.17567991376,-6910.334816742916
1030845,"cjkwddww","dszksajnoavkhk","rgdxyqzmistydq","bpqvgtvzycmubv","vhnehllgvgyrzw","uyjkwwynwqtvzb","zduisnez","ouuinhjm","wrhrwvpa","uwuahcvnrxpmph",-13027.908882455264,-5897.492953392589,-8352.20900376863,-15561.232828060345,-7441.9307610574515,-1264.170440914373,-10173.755548844087,-7218.678191088482,997.3167224471836,-26656.470925322108,-21700.16708598309,-2221.882296748042,-24910.683546331547,-19149.316231786765,-260.00649505172623,6831.33281863742,-19182.349099817606,-4646.547227029619,-13856.233343446194,-14684.391874782163,-8136.571068480936,-6638.479908287851,-20876.376229156915,-7487.1884824966855,1944.9140643577193,-29176.02099319047,-11702.47701297548,600.3540943026601,-7133.728018992104,935.4992733738691,-12224.50874171434,-17485.75757663379,-9794.72086979531,-22159.537768687063,-1268.9831290032198,-14589.738132001597,-9901.504619829215,-25707.689450732734,-8873.21418060339,982.1866547594218,-8109.974405170345,-21231.616181651014,-23532.234118711014,-13166.237381246307,-12704.768251028248,-15260.587721632532,-24980.52223291711,-25112.77406664449,-30564.286151352153,-21260.368984270935,-11888.680185968293,-24937.708296998237,-7379.167318391177,-10768.950394757958,-15618.85998187967,-1650.8017179229537,-19006.654862672716,5071.207384963391,-12609.454538314323,-20267.205911753765,3776.6427490927654,-3622.863751827047,-24562.49593552188,-15020.575505818877,14196.218916933842,-22300.059322017263,-10159.023708936447,-7322.5890860727395,-19935.927308373786,-4692.789616171799,-25639.02566888381,-5110.687565432347,-15721.184496357117,-4309.240103435176,-17887.29403972388,-16814.90035413014,-15717.33657159932,-19634.990540683197,-1009.9949988156059,-3539.4741423094792,-6320.519774598259,-7568.033702859071,-9114.08347384394,-13579.58567992093,-6676.539613226003,-18614.156171102724,-23576.971327057854,-6522.795864456748,-17828.206182004342
1018948,"ugrtwxwbcmqdym","qavilhhy","enepaxel","pfufqdff","mxvgpptg","aarlwoui","zduisnez","ouuinhjm","ieoloagxwdjqcl","obxozkgokyrdys",-14522.252371978391,-11597.045452755505,-2534.483017564824,3596.176519285569,-19365.26711650352,-1678.312172892911,-4027.7964648397556,-22132.304337114365,-23045.464538921886,-10951.694136993921,-4706.888435613231,-10658.262959406415,-32263.158681091976,-8209.514663795859,-2434.5901233215263,-4890.295253751582,-8728.483872763974,-25759.22038590193,-10967.939138187903,-12412.825192735912,-18253.13039712666,-7270.588122021227,-24635.64327732766,136.60158695738755,2540.1467663636377,19820.490299149213,-11856.179579548812,-19407.89558938936,-8694.31306870083,-2793.63633718258,-14242.750379248664,-5117.521077571273,-15715.958338732971,-30395.333076850893,-8964.24595603261,-22258.860246099248,-8772.92230161853,-13775.311044036367,-18112.40051819165,-13605.402550816889,-21628.48427919673,-13140.060360959851,-18640.947924679407,-13638.714153109267,2790.1966645518096,-6776.4629010902445,-7346.030514843344,342.5204483702091,-5400.378715293616,-6130.3176136198645,-3676.7480923921657,3349.9968008340857,-8215.219621032715,-24543.41403914692,-14983.223182541169,-18081.436652727378,-24849.55928459951,-3753.543514624198,-3956.968521683163,-16273.37828118397,-7950.382438393151,-3656.6576502810804,-11634.973012534909,-5171.0452385573535,-5636.583796949522,-21372.633276083907,-23505.112941332853,-12776.716274397886,-8008.5847616472565,-386.9435264474396,-6559.798613315968,-2359.3867157720306,-2118.9275644224535,-10874.806393446212,-3263.4008754056986,-18507.363559048943,-6812.283239196911,-14634.799167361834,6154.4378680167265,-31319.430104558247,4997.86056043753,-18059.919174118553,2228.979457392563,-19869.6067639495,7549.510669660067,11668.536089196852,-4111.996856487388,-32742.965016941544,-3470.9584569996878
1553209,"meescevuecgyvi","qavilhhy","enepaxel","bpqvgtvzycmubv","mxvgpptg","uyjkwwynwqtvzb","zduisnez","fqponixkggstck","ieoloagxwdjqcl","obxozkgokyrdys",-8046.389892746391,-32742.318013713357,-14027.750413510892,-7598.611303611098,-4189.090728147762,-26363.195238822067,-22059.48461240184,-23001.49644156342,2012.9379309037686,-9149.30474241362,-16209.352788473312,-15297.622036224293,-19084.394108518012,-11054.518724860276,-2756.6341157397574,-20367.199149593598,-7937.0795565730605,-1689.5922807375537,-19719.14931721126,-3880.3649620504675,-10422.191773602137,-1841.07253171735,-5296.848447555756,-11355.77275513217,106.38441078060532,-4705.680930372978,-3683.644997673029,-34805.460431243344,-4259.622871480317,-34977.13972297257,-7853.345015282943,-4565.546281000734,-9731.200874242222,-26016.052288485316,-10013.097121781491,14060.917596740273,-25678.90874346983,-2795.423620886656,-12284.373637941802,-6645.058635928154,-11889.474434795364,-13245.772558267896,-15181.785011526652,-15465.223288356508,-30918.962807618722,-175.1752434995724,-17206.24274985682,-3005.7304783852524,-18826.6969783612,-9650.181363571977,-17633.958563239954,-12330.057863164328,-24676.45248066184,5446.964744993456,-10102.755706793325,-15010.457298408266,-10000.232646881863,-12878.14266298946,3137.230976634157,-4796.388828896282,-10382.650377239706,-23005.376383938546,2830.889983893294,-17.09457208499407,-14695.794155235355,-10245.94361920783,-18551.83750812774,-16017.109848804186,-17362.781321016653,-3870.7049643143164,-2181.1426593847145,-15058.29051259548,-4346.885145480198,-22503.942490881127,-11151.327151346815,-25254.42486667847,-9488.692899828893,-13534.985414999239,8920.624228043067,-15926.9577518542,291.13224055399223,-13616.158930956086,3943.397562613054,1679.8293288116547,-9149.537141399422,-37445.37321274866,-15855.576968544941,-13726.244573926399,-25218.590918280403
1090230,"meescevuecgyvi","ibtltamxcdfmus","enepaxel","wokpxqqhbabqkq","mxgjnazvxknihe","aarlwoui","hggfacnkzzzgtk","qzkehxdaqkkicn","wcdmqeshwfiquz","kxbhibmv",4867.890673469177,-22374.634163810493,-16612.878884859205,349.84414805882443,-18900.325502223666,-474.3200480741634,-17831.17567806129,-19810.948965607105,-18749.508885318377,-3274.6821528731443,5886.970335959564,-5826.680360920817,-23733.803479063827,-3849.234707230109,-19999.90679126448,-2559.30575218386,-10050.984176892374,-5031.694758061336,-12384.982198313766,-21218.78804333559,-21441.16377803512,-14575.901329796994,-4090.884791608236,-5739.944557038611,-9771.908467357627,-13083.582588350244,-25954.344836056673,-24937.389872576518,-14345.068919702178,-28359.606476497695,-4658.265276581071,-23573.744403652825,-13534.600830399142,-8249.41362707125,-19855.87066965342,-10722.668222457689,-18218.46074135464,-31615.43147752622,-368.5135933941601,-23470.381835910583,-22321.850234716683,-19193.531304807722,-1917.8370680866128,1200.8365746767322,-26798.577446415726,-23524.922144123626,-8487.820192233383,3065.341619088924,-1892.5446397387032,-25412.536920133993,-8256.325669594424,-7559.014984472622,1535.6374729839263,-9705.423920961255,-3538.238923012441,7779.68386743106,-16671.142733795816,-18761.257662942135,7788.199877737679,-14537.867119780125,6717.0402994176875,-8481.517106563348,16041.551904289365,-3206.2856931592387,-14744.691799541099,-13966.401961630603,4948.651659741523,-13930.759689390257,-29240.971890275257,-20330.32197467446,-21964.73179710294,4787.219223768125,-16524.766953379112,8959.792033261365,-16317.274635777609,-7494.040334755344,-3522.8438587590845,-10269.478801777734,-16255.868316509932,-5306.2151734592335,6119.690646851044,-32522.426065516418,2521.3086851976223,-18649.611708456505,-17908.173082942267,-3288.5716763575665,-16985.94683968651,-15630.06087325071,-32920.43192267185
1689378,"ugrtwxwbcmqdym","ibtltamxcdfmus","lvfgstujfshric","pfufqdff","vhnehllgvgyrzw","gjuovpdxbigybj","zduisnez","fqponixkggstck","wcdmqeshwfiquz","kxbhibmv",-15107.4510975146,-2886.7247119375506,-6229.2039951987135,-20223.56506000374,-26101.141453918808,-2747.999925777197,-831.7015555296566,-24977.526483613583,344.9971050620461,-26690.82140777573,-24500.58732680165,-14595.300995892068,-3190.8052978248033,-21619.157068043412,-13834.922621753663,4186.4574320930005,-11023.818328347043,-26805.879863089238,11417.747028010566,-12360.728464577744,-31722.724951226384,-17889.57541249801,-17864.094581576675,-19303.699477726797,-12940.935562774855,-13896.332454440795,-13625.9632366084,-37348.549374701346,-3414.218948328363,8548.826744118855,-25018.7773764491,-10949.573207423025,-23107.14962992505,-6613.646951535729,-9421.612820099528,-5973.90337927385,-11411.835580410423,-5212.456778382071,-21139.52134849275,-398.1897767896571,-22406.49619560835,-20459.496490909703,-21338.799508476062,-6286.994480586762,-17183.843972507333,-21693.166965186356,-9400.753271898599,-19527.341023809266,-28906.580449960296,-20341.861327548162,-9877.702665886567,-18475.587629471782,-4914.543487005439,-18474.37793108043,8974.03193872219,-1234.2369400144034,-18647.14321281502,-21342.186612650014,-24699.339033415614,-12605.25323035708,-20161.045299856927,-3918.4501060888388,-15463.468013318126,-11736.999246421896,-1770.6155140244555,-16682.646651466122,-23497.013268103678,-14972.266788773686,-7017.475018997355,-11153.774801618272,-16365.483938736143,-7430.801597866837,4636.977611586692,-10495.792575960082,-5993.144783626929,-2151.9927841186727,-6443.754004658568,-22109.88160552332,-14857.341403393897,-10687.065753668696,9260.583477797103,-23254.131995163465,-23302.840420885266,-9026.68807591565,-10353.725321631355,-14738.491962006057,3753.6570451724783,-15021.740779735406,-8960.317380865306
1248563,"ugrtwxwbcmqdym","ibtltamxcdfmus","lvfgstujfshric","bpqvgtvzycmubv","mxgjnazvxknihe","aarlwoui","hggfacnkzzzgtk","ouuinhjm","wrhrwvpa","kxbhibmv",-12477.490273611047,-19856.19818975524,-10757.329745594016,850.7511117053582,-19647.887254094778,6078.268159006708,-16320.109483782646,2572.752683290304,-500.9181772866614,-16214.22238686209,-6540.9812987298865,5358.757845413442,-20774.14612541548,-18317.855577728224,-20667.07183699451,-18000.855316895653,-24101.176875654295,-12778.009402580294,-7856.137629791868,-6710.809713650426,1910.0650793573095,-18228.081384803347,-15556.639333130013,-1283.269915431958,3302.021172143708,-11430.95131025399,-10856.97112395773,4106.622014430981,-29571.208086521052,-7587.463377026291,-21195.49387657593,-16523.87769614515,-13596.245768003275,-4475.914692608749,-16180.939846820955,-8659.41041641297,-18213.041538876896,-5435.807720105101,-19540.65456841188,-6725.429784422804,194.2361370112194,2535.53950089355,-13718.261301172515,-4084.8129422655666,4453.91903663497,-15784.859508919184,-12246.416565902648,7027.73582380337,-1812.7593819619815,-14524.190143670108,-8705.624583529117,4555.6513576855905,-10494.638448883215,2297.3966810966194,-11089.880042041006,-7974.542880186531,-8317.261711068462,1178.202935301275,-24462.509224618712,-13322.642559021015,-5644.161635193099,-23852.158707499704,-3412.4412518545523,-15483.793254069507,-10365.214682546612,-27380.595852118746,-1967.8160451564054,14669.971091930733,-15194.582505716367,-1281.628964451771,-15451.302164283818,1987.7405068755816,-8266.538154712189,-10548.037072319654,-26946.94415781138,-19544.644896838454,-14234.739290639809,-736.0786035952788,1078.764347590164,-13417.959309844651,-10278.041834211073,-18945.191256526865,-17629.322030156574,-4810.225515266387,21291.406054787152,-11463.644046175086,-4720.219378872365,-9450.868690562254,-14565.770449764635
1483844,"cjkwddww","ibtltamxcdfmus","rgdxyqzmistydq","pfufqdff","vhnehllgvgyrzw","gjuovpdxbigybj","yliewtzqrtmuuh","ouuinhjm","wrhrwvpa","uwuahcvnrxpmph",-14340.631902366886,6247.800754706039,-4675.007289506372,-6332.2790240411105,-14724.293125032073,-3864.7038062635065,-2671.2637509739143,-16471.76761913198,-17401.961636545733,-9036.790392821094,-35329.940827008664,-19197.259227793533,-22079.939383610057,-15550.76393609096,-10634.91212822888,-18413.33663501554,-13763.242494433925,-2247.38533978735,-14023.147623181108,-12654.886721856568,-11770.229830164244,-6273.857944355015,-3153.263407453688,516.4248527041364,-16838.53501084914,-32872.29457318123,-11190.19494586588,-8317.949558507875,-31366.63112890072,-18106.844255567637,2118.0579004646206,-13055.69638859114,-6668.423591062172,-11292.56690728888,618.9425913211417,-10268.547757870723,-11035.753286729438,4866.7305275902545,-17526.416289840705,2010.878051585325,-14407.205690418661,-32259.924198708628,-6798.0623601188745,-9412.805743164017,-19423.113525024928,241.7035639012247,-8988.974262179918,-1481.6978194041458,-6586.868177483046,-16433.187271719093,4504.463546801409,3284.58943213356,-9695.41450481048,5318.985698750013,2567.829338577527,-12121.497503030761,-12624.102426930973,-7169.954349115254,-22830.01470964122,-13285.709868845493,-14438.689252984019,-11141.547660977325,-16579.552151177188,-22121.229975327064,3708.2708998919807,-24968.78880465519,-16007.661327681759,-8854.691712638325,-7951.015708129207,-4104.287788286496,9750.44382693409,5192.622653909473,-2091.9370205110235,2280.7518119811302,2406.238818269261,-17691.859071107967,-9512.925285495892,-15989.504895118906,-23348.732662903734,-11993.600990370103,-22646.794435946176,-11055.8372513018,8816.554890769054,7251.8992899416735,-4981.734628673962,-21801.39344818404,-3074.498832803816,-7900.789034799291,-16079.532864316187
1887405,"cjkwddww","ibtltamxcdfmus","rgdxyqzmistydq","wokpxqqhbabqkq","vhnehllgvgyrzw","uyjkwwynwqtvzb","zduisnez","ouuinhjm","ieoloagxwdjqcl","uwuahcvnrxpmph",-4212.3046235680395,-2733.9883766382054,4713.845629614196,3915.25440703443,-8546.256898559765,-8074.628164476519,-12987.836146103557,-7505.7921863365045,-16420.985782926346,-17532.84970748588,-15252.501383427669,-4056.073131623635,7133.946558620668,13869.184054371322,-17857.473390976786,14054.541208134,-2342.7774323714457,-14809.94483048993,-17352.69426822199,-14527.571410786673,-9763.665981562575,-10808.514949818715,-5989.323404586827,-10169.587532916228,-17419.028168328354,-20259.899547143254,-22418.829829878996,-18818.71892977717,7394.172265962599,-7070.1882019589375,-25111.788318578896,-12343.967781106476,7248.709096941209,-5312.902916193014,-12504.15548152515,-10045.762413896258,-11743.893132775089,-12221.376217916311,391.66910704289876,-23028.046099160165,-8753.64171437177,-13779.145919246062,-10810.39096978957,-12649.721658947306,-15019.059964465068,-17759.088098450826,-10074.987276413338,-22719.987111107403,-2561.7908722407747,-456.5809778293333,-15913.925032934732,-8478.060140535665,-4145.099424182977,10526.861859977776,-5775.975201517416,-11497.195596912688,-2839.458629173034,-6729.896516253718,15742.15536098761,-9473.30218172711,-14834.334526326647,-9020.370536074175,-12080.025117540843,-21040.36193336215,-13353.745135507783,-18866.28057477902,-22260.209162737377,-21971.37078334936,-11214.939647656282,9509.690417882051,-10164.131502056967,-15371.447718705096,1995.0390186096429,-16610.37014266996,-3186.706835947918,-7555.301443273666,-12360.71614059453,-5538.735529829997,-24817.33020712153,-6663.018417929627,-23286.487890050455,-3629.4148839813333,-10458.950258299174,2738.291489228428,-14292.628709491153,6261.439303806292,-16650.42329218964,-2717.5305831840424,1591.9097835210996
